Landtagswahl 1999, 07.03.1999 (Bericht wurde generiert am 16.08.2013 um 11:08)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;
703;Innsbruck-Land;70357;Telfs;3718;4139;0;0;7857;6295;80,12;5871;424;1;VP Tirol;2280;38,83;2;SPÖ Tirol;1408;23,98;3;FPÖ;1399;23,83;4;GRÜNE;598;10,19;5;LIF;186;3,17;
703;Innsbruck-Land;70358;Thaur;1101;1201;0;0;2302;1974;85,75;1826;148;1;VP Tirol;769;42,11;2;SPÖ Tirol;490;26,83;3;FPÖ;324;17,74;4;GRÜNE;187;10,24;5;LIF;56;3,07;
703;Innsbruck-Land;70359;Trins;419;387;0;0;806;662;82,13;630;32;1;VP Tirol;360;57,14;2;SPÖ Tirol;117;18,57;3;FPÖ;109;17,30;4;GRÜNE;37;5,87;5;LIF;7;1,11;
703;Innsbruck-Land;70360;Tulfes;449;447;0;0;896;769;85,83;718;51;1;VP Tirol;336;46,80;2;SPÖ Tirol;102;14,21;3;FPÖ;201;27,99;4;GRÜNE;61;8,50;5;LIF;18;2,51;
703;Innsbruck-Land;70361;Unterperfuss;69;79;0;0;148;117;79,05;104;13;1;VP Tirol;64;61,54;2;SPÖ Tirol;19;18,27;3;FPÖ;18;17,31;4;GRÜNE;2;1,92;5;LIF;1;0,96;
703;Innsbruck-Land;70362;Vals;204;189;0;0;393;372;94,66;350;22;1;VP Tirol;254;72,57;2;SPÖ Tirol;43;12,29;3;FPÖ;41;11,71;4;GRÜNE;11;3,14;5;LIF;1;0,29;
703;Innsbruck-Land;70364;Völs;2317;2553;0;0;4870;4061;83,39;3728;333;1;VP Tirol;1222;32,78;2;SPÖ Tirol;1046;28,06;3;FPÖ;777;20,84;4;GRÜNE;483;12,96;5;LIF;200;5,36;
703;Innsbruck-Land;70365;Volders;1295;1426;0;0;2721;2259;83,02;2059;200;1;VP Tirol;838;40,70;2;SPÖ Tirol;416;20,20;3;FPÖ;573;27,83;4;GRÜNE;148;7,19;5;LIF;84;4,08;
703;Innsbruck-Land;70366;Wattenberg;259;237;0;0;496;449;90,52;421;28;1;VP Tirol;203;48,22;2;SPÖ Tirol;31;7,36;3;FPÖ;153;36,34;4;GRÜNE;28;6,65;5;LIF;6;1,43;
703;Innsbruck-Land;70367;Wattens;2426;2854;0;0;5280;4519;85,59;4117;402;1;VP Tirol;1554;37,75;2;SPÖ Tirol;1066;25,89;3;FPÖ;1047;25,43;4;GRÜNE;316;7,68;5;LIF;134;3,25;
