Landtagswahl 1994, 13.03.1994 (Bericht wurde generiert am 16.08.2013 um 11:09)
Bezirk_Id;Bezirk;Gemeinde_Id;Gemeinde;Wahlberechtigte männlich;Wahlberechtigte weiblich;Auslandstiroler Wahlberechtigte männlich;Auslandstiroler Wahlberechtigte weiblich;Wahlberechtigte gesamt;Abgegebene Stimmen;Wahlbeteiligung;Gültige Stimmen;Ungültige Stimmen;Nr./Wählergruppe1;Name/Wählergruppe1;Stimmen/Wählergruppe1;Prozente/Wählergruppe1;Nr./Wählergruppe2;Name/Wählergruppe2;Stimmen/Wählergruppe2;Prozente/Wählergruppe2;Nr./Wählergruppe3;Name/Wählergruppe3;Stimmen/Wählergruppe3;Prozente/Wählergruppe3;Nr./Wählergruppe4;Name/Wählergruppe4;Stimmen/Wählergruppe4;Prozente/Wählergruppe4;Nr./Wählergruppe5;Name/Wählergruppe5;Stimmen/Wählergruppe5;Prozente/Wählergruppe5;Nr./Wählergruppe6;Name/Wählergruppe6;Stimmen/Wählergruppe6;Prozente/Wählergruppe6;Nr./Wählergruppe7;Name/Wählergruppe7;Stimmen/Wählergruppe7;Prozente/Wählergruppe7;Nr./Wählergruppe8;Name/Wählergruppe8;Stimmen/Wählergruppe8;Prozente/Wählergruppe8;
709;Schwaz;70921;Pill;323;332;0;0;655;588;89,77;523;65;1;VP Tirol;308;58,89;2;SPÖ;59;11,28;3;FPÖ;85;16,25;4;Grüne;49;9,37;5;DU;5;0,96;6;Liberales Forum;17;3,25;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70922;Ramsau im Zillertal;384;433;0;0;817;702;85,92;641;61;1;VP Tirol;377;58,81;2;SPÖ;93;14,51;3;FPÖ;93;14,51;4;Grüne;54;8,42;5;DU;13;2,03;6;Liberales Forum;11;1,72;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70923;Ried im Zillertal;331;366;0;0;697;596;85,51;523;73;1;VP Tirol;306;58,51;2;SPÖ;94;17,97;3;FPÖ;69;13,19;4;Grüne;35;6,69;5;DU;10;1,91;6;Liberales Forum;9;1,72;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70924;Rohrberg;152;143;0;0;295;242;82,03;206;36;1;VP Tirol;108;52,43;2;SPÖ;39;18,93;3;FPÖ;35;16,99;4;Grüne;18;8,74;5;DU;3;1,46;6;Liberales Forum;3;1,46;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70925;Schlitters;354;375;0;0;729;650;89,16;580;70;1;VP Tirol;332;57,24;2;SPÖ;87;15,00;3;FPÖ;104;17,93;4;Grüne;39;6,72;5;DU;11;1,90;6;Liberales Forum;7;1,21;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70926;Schwaz;3846;4573;0;0;8419;7583;90,07;6963;620;1;VP Tirol;2537;36,44;2;SPÖ;1828;26,25;3;FPÖ;1200;17,23;4;Grüne;996;14,30;5;DU;184;2,64;6;Liberales Forum;218;3,13;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70927;Schwendau;486;450;0;0;936;760;81,20;702;58;1;VP Tirol;474;67,52;2;SPÖ;80;11,40;3;FPÖ;80;11,40;4;Grüne;41;5,84;5;DU;11;1,57;6;Liberales Forum;16;2,28;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70928;Stans;591;628;0;0;1219;1125;92,29;1066;59;1;VP Tirol;479;44,93;2;SPÖ;180;16,89;3;FPÖ;201;18,86;4;Grüne;158;14,82;5;DU;24;2,25;6;Liberales Forum;24;2,25;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70929;Steinberg am Rofan;104;103;0;0;207;189;91,30;177;12;1;VP Tirol;129;72,88;2;SPÖ;21;11,86;3;FPÖ;16;9,04;4;Grüne;9;5,08;5;DU;2;1,13;6;Liberales Forum;0;0,00;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70930;Strass im Zillertal;234;274;0;0;508;472;92,91;443;29;1;VP Tirol;269;60,72;2;SPÖ;47;10,61;3;FPÖ;51;11,51;4;Grüne;59;13,32;5;DU;5;1,13;6;Liberales Forum;12;2,71;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70931;Stumm;572;569;0;0;1141;962;84,31;856;106;1;VP Tirol;387;45,21;2;SPÖ;219;25,58;3;FPÖ;120;14,02;4;Grüne;102;11,92;5;DU;18;2,10;6;Liberales Forum;10;1,17;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70932;Stummerberg;303;293;0;0;596;476;79,87;430;46;1;VP Tirol;292;67,91;2;SPÖ;68;15,81;3;FPÖ;38;8,84;4;Grüne;26;6,05;5;DU;2;0,47;6;Liberales Forum;4;0,93;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70933;Terfens;630;643;0;0;1273;1116;87,67;1032;84;1;VP Tirol;471;45,64;2;SPÖ;175;16,96;3;FPÖ;197;19,09;4;Grüne;114;11,05;5;DU;27;2,62;6;Liberales Forum;48;4,65;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70934;Tux;644;666;0;0;1310;1174;89,62;1092;82;1;VP Tirol;696;63,74;2;SPÖ;190;17,40;3;FPÖ;83;7,60;4;Grüne;57;5,22;5;DU;53;4,85;6;Liberales Forum;13;1,19;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70935;Uderns;452;492;0;0;944;812;86,02;760;52;1;VP Tirol;349;45,92;2;SPÖ;203;26,71;3;FPÖ;124;16,32;4;Grüne;53;6,97;5;DU;23;3,03;6;Liberales Forum;8;1,05;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70936;Vomp;1353;1426;0;0;2779;2512;90,39;2342;170;1;VP Tirol;1110;47,40;2;SPÖ;448;19,13;3;FPÖ;367;15,67;4;Grüne;307;13,11;5;DU;39;1,67;6;Liberales Forum;71;3,03;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70937;Weer;468;483;0;0;951;852;89,59;801;51;1;VP Tirol;410;51,19;2;SPÖ;126;15,73;3;FPÖ;122;15,23;4;Grüne;99;12,36;5;DU;10;1,25;6;Liberales Forum;34;4,24;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70938;Weerberg;731;696;0;0;1427;1251;87,67;1148;103;1;VP Tirol;826;71,95;2;SPÖ;95;8,28;3;FPÖ;137;11,93;4;Grüne;55;4,79;5;DU;16;1,39;6;Liberales Forum;19;1,66;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70939;Wiesing;588;604;0;0;1192;1050;88,09;976;74;1;VP Tirol;386;39,55;2;SPÖ;232;23,77;3;FPÖ;195;19,98;4;Grüne;120;12,30;5;DU;22;2,25;6;Liberales Forum;21;2,15;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70940;Zell am Ziller;633;734;0;0;1367;1183;86,54;1067;116;1;VP Tirol;492;46,11;2;SPÖ;243;22,77;3;FPÖ;183;17,15;4;Grüne;93;8,72;5;DU;28;2,62;6;Liberales Forum;28;2,62;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
709;Schwaz;70941;Zellberg;227;231;0;0;458;402;87,77;370;32;1;VP Tirol;206;55,68;2;SPÖ;55;14,86;3;FPÖ;67;18,11;4;Grüne;32;8,65;5;DU;4;1,08;6;Liberales Forum;6;1,62;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70199;Wahlkarten Innsbruck;0;0;0;0;0;821;100,00;758;63;1;VP Tirol;333;43,93;2;SPÖ;116;15,30;3;FPÖ;113;14,91;4;Grüne;128;16,89;5;DU;16;2,11;6;Liberales Forum;49;6,46;7;VGÖ;0;0,00;8;ÖNP;3;0,40;
0;Wahlkarten;70299;Wahlkarten Imst;0;0;0;0;0;407;100,00;368;39;1;VP Tirol;172;46,74;2;SPÖ;50;13,59;3;FPÖ;61;16,58;4;Grüne;72;19,57;5;DU;3;0,82;6;Liberales Forum;10;2,72;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70399;Wahlkarten Innsbruck Land;0;0;0;0;0;908;100,00;868;40;1;VP Tirol;367;42,28;2;SPÖ;133;15,32;3;FPÖ;149;17,17;4;Grüne;151;17,40;5;DU;21;2,42;6;Liberales Forum;45;5,18;7;VGÖ;1;0,12;8;ÖNP;1;0,12;
0;Wahlkarten;70499;Wahlkarten Kitzbühel;0;0;0;0;0;317;100,00;303;14;1;VP Tirol;133;43,89;2;SPÖ;50;16,50;3;FPÖ;36;11,88;4;Grüne;60;19,80;5;DU;8;2,64;6;Liberales Forum;16;5,28;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70599;Wahlkarten Kufstein;0;0;0;0;0;455;100,00;421;34;1;VP Tirol;182;43,23;2;SPÖ;50;11,88;3;FPÖ;76;18,05;4;Grüne;73;17,34;5;DU;18;4,28;6;Liberales Forum;22;5,23;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70699;Wahlkarten Landeck;0;0;0;0;0;281;100,00;257;24;1;VP Tirol;130;50,58;2;SPÖ;49;19,07;3;FPÖ;21;8,17;4;Grüne;41;15,95;5;DU;4;1,56;6;Liberales Forum;12;4,67;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70799;Wahlkarten Lienz;0;0;0;0;0;1007;100,00;945;62;1;VP Tirol;525;55,56;2;SPÖ;80;8,47;3;FPÖ;85;8,99;4;Grüne;188;19,89;5;DU;18;1,90;6;Liberales Forum;49;5,19;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70899;Wahlkarten Reutte;0;0;0;0;0;304;100,00;291;13;1;VP Tirol;141;48,45;2;SPÖ;44;15,12;3;FPÖ;24;8,25;4;Grüne;65;22,34;5;DU;4;1,37;6;Liberales Forum;13;4,47;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
0;Wahlkarten;70999;Wahlkarten Schwaz;0;0;0;0;0;288;100,00;263;25;1;VP Tirol;120;45,63;2;SPÖ;36;13,69;3;FPÖ;45;17,11;4;Grüne;46;17,49;5;DU;9;3,42;6;Liberales Forum;7;2,66;7;VGÖ;0;0,00;8;ÖNP;0;0,00;
